id,pro_mentor,age,have_introduction,have_field,num_of_answers,avg_of_answer_score,avg_of_answer_body,num_of_groups,avg_of_group_members,num_of_emails,num_of_tags
0276f45c362c4a74935079d5c79d92ea,0,26530,1,1,0,0.0000,0.0000,0,0.0000,440,12
027ba54a0098409f8c9eeaa738c5bacd,0,8071,0,0,0,0.0000,0.0000,0,0.0000,0,0
027bb338250e4986b1e2f258773bbe63,0,11933,1,1,0,0.0000,0.0000,0,0.0000,0,2
027c925226544f2d903720b291068198,0,24321,1,1,11,0.3636,557.6364,0,0.0000,134,1
0285b346e2014e4391750fffa358d968,0,28494,1,1,4,0.0000,383.7500,0,0.0000,64,3
0287d46713ee4991b3fef365a1bcd230,0,15105,1,1,0,0.0000,0.0000,0,0.0000,27,1
028991e7831b413b897680bd016ec16a,0,8070,1,0,0,0.0000,0.0000,0,0.0000,0,0
028a5758885346b5a44c1b05909801d7,0,54750,1,1,3,1.0000,489.0000,0,0.0000,0,19
028d4a2b4a704a4d8ab3ff23725b2a7a,0,16077,1,1,0,0.0000,0.0000,0,0.0000,2,4
028d4e8cbcaf4d949473528340b0340d,0,23259,1,1,2,0.0000,360.5000,0,0.0000,5,2
0292547ee1b44b5aad7b4aac5ed11d12,0,32852,1,1,0,0.0000,0.0000,0,0.0000,42,3
029433ab59c148f395d4804dc23cc4cc,0,50260,1,1,1,2.0000,722.0000,0,0.0000,518,23
02979d2baa0c4fef9aced307f1fd9f75,0,17265,0,1,0,0.0000,0.0000,0,0.0000,0,1
029861a167ee489ab84bc8920eecfddc,1,33283,1,1,0,0.0000,0.0000,0,0.0000,230,1
02993a811a9b476cb5e2f86083679877,0,16269,1,1,0,0.0000,0.0000,0,0.0000,0,1
0299c800a08d46e1bf78f7f0c29b28b3,1,11597,1,1,5,0.2000,421.2000,0,0.0000,90,6
02a07ffcca1c4217af53f2a8e0778218,0,30363,1,0,18,0.0000,181.0556,0,0.0000,0,0
02a0913a480c460693a74b154cc8b275,1,10542,1,1,2,0.5000,3052.0000,0,0.0000,19,0
02a21c26ce44473eb1c98e21918b22c5,0,32094,1,1,6,0.6667,961.0000,0,0.0000,30,1
02a3b2385a7e4d31bfef540c4630deeb,0,31776,1,1,0,0.0000,0.0000,0,0.0000,2,1
02a4de9a692244c38f4dc1966d5ced31,0,23415,1,1,0,0.0000,0.0000,0,0.0000,1,1
02a6e5d9b3904ce781e0a20883ff28bd,0,33919,1,1,1,0.0000,307.0000,0,0.0000,272,3
02a7d7669edb44679088bd7b4bb7a261,0,8829,1,0,0,0.0000,0.0000,0,0.0000,0,0
02acde69cc1343dbb6e532eedc8e331c,0,33380,0,0,0,0.0000,0.0000,0,0.0000,237,2
02aeb969f8ff412499ce80fd1dca1a50,0,11526,1,1,0,0.0000,0.0000,0,0.0000,2,1
02afb17935c2497b92a8164e19269a9a,0,40779,1,1,0,0.0000,0.0000,0,0.0000,315,16
02b1648cc6244e2cb965841a231552a8,0,9303,1,1,0,0.0000,0.0000,0,0.0000,1,1
02b7c953bb064c679bb73c731c4ed79c,0,34637,1,1,0,0.0000,0.0000,0,0.0000,130,1
02bb4dd941574f2e915d30b886dd8943,0,11359,1,1,0,0.0000,0.0000,0,0.0000,2,3
02bc9715ff704a079cc6ae5bfa2d2dc8,0,23400,1,1,0,0.0000,0.0000,0,0.0000,6,1
02bce6f4b4f44657b6d24766ad053b9b,0,23284,1,1,0,0.0000,0.0000,0,0.0000,0,0
02c6bf76e00b42c882ed0cc05e7a1ff1,0,8048,1,1,0,0.0000,0.0000,0,0.0000,0,1
02c84529d011492abe4accb6f849f157,0,36120,1,1,0,0.0000,0.0000,0,0.0000,16,3
02c8eda16f214461b44884870666433f,0,19946,1,1,4,0.0000,1243.7500,0,0.0000,16,3
02ca0119e1724d96bced4d361aeb4318,0,53451,1,1,1,3.0000,737.0000,0,0.0000,200,18
02cb0d6e01c743bdad765b5b4d8858d6,0,54750,1,1,0,0.0000,0.0000,0,0.0000,150,27
02cd474558d04eb4861e1b325d904c8b,0,31732,1,1,0,0.0000,0.0000,0,0.0000,29,2
02cd8018a077499b8576957774c06844,0,18621,1,1,1,0.0000,540.0000,0,0.0000,1,2
02d012efffc44a32a84dce89f4a85e7d,0,34514,1,1,0,0.0000,0.0000,0,0.0000,17,2
02d0682773d74412b5de1730d4d4f2c1,0,10181,1,1,0,0.0000,0.0000,0,0.0000,25,4
02d248438e284a29ba125fe37825048e,0,29506,1,1,0,0.0000,0.0000,0,0.0000,20,1
02d3fc61b9354f4eaa3dba159089ef41,0,13610,1,1,0,0.0000,0.0000,0,0.0000,6,1
02d74200af144e69b02e687430fa0102,0,44479,1,1,4,0.5000,643.7500,0,0.0000,612,12
02d90bd39fda4d8cb7ebcdbe66ac3217,0,14934,1,1,0,0.0000,0.0000,0,0.0000,165,5
02d9b29b049045d3a8e1118de8d42ca9,0,8496,1,1,0,0.0000,0.0000,0,0.0000,0,1
02e1956cccc14a00aae0debe43d9068a,0,23216,0,0,0,0.0000,0.0000,0,0.0000,0,0
02e274ab15494393ac515b777fc09fa8,0,31783,1,1,5,0.4000,696.6000,0,0.0000,127,8
02e3a2756742411cb1e62484f2134c73,0,15130,0,0,3,0.0000,356.0000,0,0.0000,34,1
02e458e353184a69923e129ca4921d60,0,8204,1,1,1,0.0000,109.0000,0,0.0000,1,2
02eb9a0fd2f24d8ea4aaaab0b3fe8ffd,0,10222,1,1,1,0.0000,2823.0000,0,0.0000,0,2
02efe0c099fe4d92ac3b9da74362064e,0,11928,1,1,1,0.0000,239.0000,0,0.0000,0,3
02f5202e4bba4f8a8c309df6ce92f4fc,0,14982,1,0,0,0.0000,0.0000,0,0.0000,0,0
02f557134adc456685ec2fbaa3690bf3,0,10618,1,1,0,0.0000,0.0000,0,0.0000,2,1
02f6b66a4b6d43cf8455f9de8f0a1907,0,31704,1,1,4,0.7500,375.5000,0,0.0000,1,0
02f6e872fda247e5b33f045c6e36048e,0,15319,1,1,0,0.0000,0.0000,0,0.0000,3,1
02f73b875d484f22bfc86ca61b1f50b9,0,9390,0,0,1,0.0000,759.0000,0,0.0000,0,0
02fa095b47fc49e3b7cef7f5565015ea,0,27141,1,1,23,0.3043,638.4348,0,0.0000,52,12
02fa215855ed47e9922bef190f73ba73,0,19259,1,1,0,0.0000,0.0000,0,0.0000,3,1
02fb9df017024c1b926765acd929b9a7,1,35900,1,1,2,0.0000,822.0000,0,0.0000,208,5
02fd718863804d348f3afa7a569070c4,0,12679,1,1,5,0.0000,341.6000,0,0.0000,1,5
02feee727b7648f38f4aad8fc91aff34,0,15533,1,1,0,0.0000,0.0000,0,0.0000,0,1
030286d9fd9c4b6285797de370543586,0,24078,1,1,0,0.0000,0.0000,0,0.0000,73,6
03031e0a49134716b7497d5d41fab19f,0,35594,1,1,0,0.0000,0.0000,0,0.0000,0,0
0303e29897db4e91a89dd85a0d677e3c,0,16227,1,1,0,0.0000,0.0000,0,0.0000,5,8
0306ee1c7a90465e86aa8d81ae3a777a,0,11967,1,1,0,0.0000,0.0000,0,0.0000,27,3
030c5244330f49969bb085fc505949d3,0,17817,1,1,1,1.0000,112.0000,0,0.0000,5,2
030fcbbba31647938b176a90c04e38df,0,32216,1,1,21,0.4762,733.8095,0,0.0000,112,4
0312cbc317cd4b2d9bbaadae34f1b9f2,0,23384,0,1,0,0.0000,0.0000,0,0.0000,36,1
0314c20fe9014d5495b34cbb3b19d7b8,0,11928,0,1,2,1.0000,797.0000,0,0.0000,0,1
0314cd36a684450baef5377b9fd88258,0,10229,1,1,0,0.0000,0.0000,0,0.0000,0,0
03176b0d7e7b4d388f71ccb202fd047c,0,8264,1,1,0,0.0000,0.0000,0,0.0000,2,1
03177f2752694d639d33705e77539936,0,33129,1,1,0,0.0000,0.0000,0,0.0000,172,4
03187bb9550b48619eb2611cc199e155,0,8588,1,1,0,0.0000,0.0000,0,0.0000,0,1
031a603d831140df906efeef75dc84b3,0,11684,1,1,0,0.0000,0.0000,0,0.0000,2,1
031c50365c1145c3a435627a74732fe1,0,50521,1,1,8,1.2500,1648.7500,0,0.0000,820,38
031c72aa8c9b49f4a9dc48476c18f825,0,34567,1,1,0,0.0000,0.0000,0,0.0000,55,1
0320928dfd0f42c799c0cee0d2466a2c,0,40754,1,1,0,0.0000,0.0000,0,0.0000,20,2
0321f48647a9454ea13bb5eb576dcf2d,0,10616,1,0,0,0.0000,0.0000,0,0.0000,11,1
032b1c084fc24371a04912c148b33b64,0,11861,0,0,0,0.0000,0.0000,0,0.0000,0,1
032c03df88e146eba21fb49c5b12af39,0,14738,1,1,2,0.0000,1251.0000,0,0.0000,1,8
032c5cd6277e4b03bc9536b2b7974ee8,0,24895,1,1,2,0.0000,610.0000,0,0.0000,51,1
032d4506476a4fcb87065664e54fb850,0,11975,1,1,0,0.0000,0.0000,0,0.0000,3,2
032d64076d6a41cbbb7b8e5d339ed349,0,13879,1,1,2,0.0000,322.5000,0,0.0000,42,1
03326771b7854691a5682510322dfb86,0,25624,1,1,0,0.0000,0.0000,0,0.0000,0,1
033448b320f9417f8b73e5355bb9b42d,0,21699,1,1,1,0.0000,280.0000,0,0.0000,56,2
0334dfd55c574601ba8e56b4c6e2e4f0,1,34758,1,1,31,0.3226,928.9677,0,0.0000,526,3
03397229eb6b47b79c6c3515558542f5,0,34396,1,1,1,2.0000,579.0000,0,0.0000,294,7
033b41393ca342c781fffc2b65d1d963,0,16149,1,1,0,0.0000,0.0000,0,0.0000,237,9
033ba06a86124596845c6381bd7674c2,0,25782,1,1,0,0.0000,0.0000,0,0.0000,131,1
033e2fc8502348e290977a23a0b2b3ba,0,18076,1,1,0,0.0000,0.0000,0,0.0000,73,1
034088a1dd5a4ae182129dbe382d893f,0,33293,1,1,0,0.0000,0.0000,0,0.0000,0,1
0340e324bb3d49b5bdcc83f18ba6eb81,0,13444,1,1,0,0.0000,0.0000,0,0.0000,61,9
0343d1add813474f926f054a2ff40e69,1,14400,1,1,1,0.0000,550.0000,0,0.0000,14,12
03514fe4f9834b5296f2e16ce7d54a37,0,9896,1,1,0,0.0000,0.0000,0,0.0000,0,1
0352777ad82443eb90da5b24b8a912a7,0,23302,1,1,0,0.0000,0.0000,0,0.0000,116,1
0355aaad83704ad98e6d71b79db85849,0,50506,1,1,66,1.0152,746.4091,0,0.0000,887,31
0356a9d06b60431b9fbd9dba9d00a730,0,11881,1,1,0,0.0000,0.0000,0,0.0000,9,1
0359500ac6264872b83861fe124bf403,0,35815,1,1,0,0.0000,0.0000,0,0.0000,205,2
035ba7075cd34c3aba203b4925a58cc4,0,25633,1,1,0,0.0000,0.0000,0,0.0000,86,2
035cb831015947bc889fce49d84cad70,1,8721,1,1,0,0.0000,0.0000,0,0.0000,12,5
035db32215f84a6d8277e773a0d7894d,0,10434,1,1,0,0.0000,0.0000,0,0.0000,4,1
035e6b21381d40b8b6438024ebdb865c,0,21956,1,1,0,0.0000,0.0000,0,0.0000,9,4
035fd745a50e41b5aa3b7d9b5a1c20cf,0,25724,1,1,0,0.0000,0.0000,0,0.0000,0,0
0362e88466184c3b85790c70a8c8e045,0,23288,1,1,0,0.0000,0.0000,0,0.0000,2,1
036358eed7044c66a6058d1006fedbad,0,31535,1,1,37,0.2162,2052.5405,0,0.0000,5,1
0366efc753c245499f556481f1ab8d4b,0,19851,1,1,0,0.0000,0.0000,0,0.0000,0,0
036835bc0d1446689d4eb2d6c9714c31,0,35793,1,1,0,0.0000,0.0000,0,0.0000,78,6
0369768472ee433694c07eea223e44ad,0,23668,1,1,1,2.0000,136.0000,0,0.0000,8,1
0369c42fea9f4f5a819af19d696fbfd6,0,10777,1,1,5,0.4000,732.2000,0,0.0000,66,3
036a7f3b7970440c8a2fec3cc4291b89,1,33435,1,1,1,0.0000,4246.0000,0,0.0000,66,6
036b493342744e979edbbf86843bde87,0,32913,1,0,0,0.0000,0.0000,0,0.0000,0,0
036da5bac4d54f8f8b129374c5f1b150,0,24919,1,1,0,0.0000,0.0000,0,0.0000,5,1
03779edcd00a47a68698a4dbcc4d9f16,0,25101,1,1,0,0.0000,0.0000,0,0.0000,16,3
0377c747c19f4ab08f01fa157c27f672,0,25658,1,1,1,0.0000,433.0000,0,0.0000,151,3
037efa1ba22241de8e3c04fe991c9b1c,0,25179,1,1,16,0.3125,625.6875,0,0.0000,88,10
0380464990eb44668ad558d5624aa895,0,69895,0,0,1,6.0000,1801.0000,0,0.0000,0,0
0380efa371b64a2491c9ab11ba21f5b9,0,25324,1,1,1,0.0000,1446.0000,0,0.0000,32,8
0380f09bca7942f69a6508a366167bb0,0,8633,1,0,0,0.0000,0.0000,0,0.0000,0,0
0384141aa60845219c00a57cd5f644d2,0,17593,1,1,0,0.0000,0.0000,0,0.0000,15,1
0385319c613c483d8a792bd60ebca245,0,8108,1,1,0,0.0000,0.0000,0,0.0000,2,2
0389a8b78b1a4930afb86399941a6bf6,0,23123,0,0,0,0.0000,0.0000,0,0.0000,0,0
038f48e38edd4ba387f36ef270b1283d,0,58995,0,0,0,0.0000,0.0000,0,0.0000,0,0
03909c38297a4707ac24225e56c37832,0,9269,1,1,0,0.0000,0.0000,0,0.0000,5,1
03913cfd151f46a196786f5a21c87085,0,14592,1,1,1,1.0000,369.0000,0,0.0000,41,5
03920f19cfa243f5b34b546f6620a347,0,23401,1,1,0,0.0000,0.0000,0,0.0000,45,1
0392316cc46f4b7abf4b00f507d9117f,0,15627,1,1,0,0.0000,0.0000,0,0.0000,17,1
0394ca29461e41b1a9004fd346ce8793,0,16420,1,1,1,0.0000,330.0000,0,0.0000,9,7
039780243f7f41ef9e3375808a0b65eb,0,18759,1,1,0,0.0000,0.0000,0,0.0000,0,1
0397be1ec5f64a869b21199ad63846a7,0,9280,1,1,0,0.0000,0.0000,0,0.0000,2,1
039a219065654c0f9522b38d83a953e5,1,19204,1,1,0,0.0000,0.0000,0,0.0000,149,7
039f8a58643e4135aba2227fe8675310,0,20132,1,1,0,0.0000,0.0000,0,0.0000,1,1
03a46e68b6aa4d00b404904e889369f9,0,31943,1,1,0,0.0000,0.0000,0,0.0000,28,1
03ab400ac35b436fb3363677601468d3,1,20502,1,1,1,0.0000,2996.0000,0,0.0000,143,9
03ae2828398247bab4fad9cb59a82085,0,11547,1,1,1,0.0000,890.0000,0,0.0000,3,2
03b2e5a5a41044c9b3446d45f1e1de03,0,35422,1,1,0,0.0000,0.0000,0,0.0000,5,1
03b472d1107a4234a00c00b238f25ddd,0,23389,1,1,0,0.0000,0.0000,0,0.0000,0,1
03b48a97d75d4a96bae53ebdf5bdd64d,0,32033,1,1,2,0.0000,254.0000,0,0.0000,1,1
03b5aa00ee58497caa72b610ac8a9bfa,0,15245,0,0,0,0.0000,0.0000,0,0.0000,0,0
03b845f0dfb74856a81c7a5527a38551,1,15319,1,1,0,0.0000,0.0000,0,0.0000,38,4
03b94ff8a7df4b77be80a051cc5f8f27,0,25303,1,1,2,1.0000,653.5000,0,0.0000,9,1
03bcd37d82e1404888901f7aad6c36af,0,45296,1,1,0,0.0000,0.0000,0,0.0000,208,8
03c0f951beae482686b5053b26830f87,0,51339,1,1,4,1.0000,504.5000,0,0.0000,433,45
03c4627f10bf462db75a56e60d34ee41,0,9265,1,1,0,0.0000,0.0000,0,0.0000,1,1
03c6b003de0b4a02bd363c8f52421e33,0,28007,1,1,16,0.2500,712.3750,0,0.0000,0,1
03c80b28c26b4d499bfc40a76824960f,0,8366,1,1,0,0.0000,0.0000,0,0.0000,2,7
03c929d0090846d1891cb73083c7b9ef,0,10796,1,1,0,0.0000,0.0000,0,0.0000,0,1
03ca505f171345cf86ef9edcd8ace5b7,0,13467,1,1,1,0.0000,535.0000,0,0.0000,1,1
03cf1fd186ce43229b93f29557216762,0,25134,1,1,23,0.2609,370.5652,0,0.0000,16,2
03d07a08e5c146d7ad5c440c9fd5323b,0,11763,1,1,0,0.0000,0.0000,0,0.0000,0,1
03d6f755609142ee8612db41c3d01c1c,0,35540,1,1,0,0.0000,0.0000,0,0.0000,5,1
03daa2366e3c460eb4e71086a6edc628,1,12961,1,1,1,1.0000,3058.0000,0,0.0000,0,0
03dbf78eaacb49cc846d78220ca07620,0,32444,1,1,0,0.0000,0.0000,0,0.0000,40,1
03dc41ec57814bc7ac1a3b26baadedfb,0,23188,0,0,15,0.0667,467.5333,0,0.0000,0,0
03dde83d7f694d3eb2ca8a10b714883c,0,8204,0,1,1,0.0000,140.0000,0,0.0000,0,1
03de023797474f0787c3a053d6ea7f99,0,9894,1,1,3,0.3333,817.6667,0,0.0000,35,5
03e366e5e9ec4858b645d219d4c138ab,0,32864,1,1,0,0.0000,0.0000,0,0.0000,91,5
03e8a00492fa4b19bab0af329816c912,0,22028,1,1,0,0.0000,0.0000,0,0.0000,5,1
03e95240cb8c4f678e335d454042c532,0,12509,1,1,1,0.0000,1775.0000,0,0.0000,8,1
03e9940206a94b9aa1b004265b45aa8c,0,33408,1,1,0,0.0000,0.0000,0,0.0000,134,8
03ee052dcece44c0b85a6ba42f499c4a,0,13821,0,0,3,0.0000,243.0000,0,0.0000,0,0
03ef932671e04f4388bd5ee5c3d16e75,0,17831,1,1,0,0.0000,0.0000,0,0.0000,12,1
03f4f1f2c82741a88653a8c5a8be4673,0,15556,1,1,0,0.0000,0.0000,0,0.0000,11,1
03f7d484fe33453c9ab1b47beefdae1e,0,29909,1,1,1,3.0000,568.0000,0,0.0000,167,4
03fa7ce11d9a496a8e4cf2a1e1827e8f,0,13214,1,1,0,0.0000,0.0000,0,0.0000,0,0
03fbc1f437fb43c8a06585bb6686e0bf,0,20697,1,1,0,0.0000,0.0000,0,0.0000,27,1
03ff3a36869741aeaf09272211f4a27a,0,19397,1,1,0,0.0000,0.0000,0,0.0000,2,1
04000a757aab4a3b933b30972f5b06da,0,21336,1,1,2,2.5000,1320.0000,0,0.0000,46,1
04029989aad84bbaa2a83f4830baead7,0,15975,1,1,0,0.0000,0.0000,0,0.0000,0,1
04042cf7748a4aeb8f6107882850432d,0,35812,0,1,0,0.0000,0.0000,0,0.0000,19,1
040708d276064c8e9d9001ce2b0679fd,0,25491,1,1,1,0.0000,864.0000,0,0.0000,253,10
0409eb22be5b47f2a1f791df259cbec9,0,8162,1,1,0,0.0000,0.0000,0,0.0000,4,8
040dd3ed8427412b9af8a0934ac2cd1d,0,13447,1,1,1,1.0000,810.0000,0,0.0000,1,3
04146b25cebe47b39c5f11cf21ca67d0,0,51338,1,1,0,0.0000,0.0000,0,0.0000,669,30
04151b989d3d4a858570de0be6a61339,0,33650,1,0,0,0.0000,0.0000,0,0.0000,0,0
04154712227b44119a44b81dc71e8c9d,0,17782,1,1,1,0.0000,120.0000,0,0.0000,5,1
04159458eeaa4a3e95d3842ff33bc6b4,0,10415,1,1,0,0.0000,0.0000,0,0.0000,8,1
04176027b4c4423f8479b538ed07bb79,1,9602,1,1,1,0.0000,3152.0000,0,0.0000,3,1
0418e19db7344e0a9b84056334d25a34,0,32772,1,1,0,0.0000,0.0000,0,0.0000,24,1
0419379c68ca4006b16f3b62638e2d34,1,14118,1,1,1,0.0000,4337.0000,0,0.0000,30,22
041b41c513e04a3c9469ad4ab4967dad,0,16280,1,1,0,0.0000,0.0000,0,0.0000,145,6
04232f5addad44b686d6676119ad04e8,0,30851,1,0,7,0.2857,1777.7143,0,0.0000,0,0
0426198534884176bdc94f57721fe0e3,0,31974,1,0,0,0.0000,0.0000,0,0.0000,0,0
0427de78024b4f9fa652f788eefa83b3,0,33042,1,1,0,0.0000,0.0000,0,0.0000,85,5
0429bdaabf8c4e37a7208325ce2cb50f,0,20355,1,1,1,0.0000,275.0000,0,0.0000,4,1
042a71fe1188431cba0082915c5f3e9f,0,11715,1,1,1,0.0000,273.0000,0,0.0000,13,3
042c48ae0afb461ab2a26e2800038122,0,33380,0,0,1,4.0000,1039.0000,0,0.0000,237,2
042d2184ee3e4e548fc3589baaa69caf,0,56647,1,1,1,4.0000,283.0000,0,0.0000,494,33
042d4fa1d2af4bcf81ca0823aa182a2a,0,36360,1,1,0,0.0000,0.0000,0,0.0000,44,9
0432178cf38f46d1a2f4239ec9dcd66a,0,11760,1,1,0,0.0000,0.0000,0,0.0000,0,1
0436984676a448cb8ff5b52298e7ef37,0,18750,1,1,1,0.0000,1017.0000,0,0.0000,37,5
0437ce0669cf449e88009ebb21c2021b,0,19992,1,1,0,0.0000,0.0000,0,0.0000,4,3
043b445cb7d449318456fc595af80a10,0,15825,1,1,0,0.0000,0.0000,0,0.0000,2,2
043de86144c9413d8a082018b988ba41,0,12570,1,1,1,0.0000,461.0000,0,0.0000,1,1
043fb0b16f144b7d99500dca9dcfff26,0,62018,0,0,0,0.0000,0.0000,0,0.0000,0,0
0441328056e44eedb84c00afe5b590bb,1,13543,1,1,3,0.0000,1162.6667,0,0.0000,37,1
04442092c3a14edfa2e5c381abb5676b,0,11744,1,1,0,0.0000,0.0000,0,0.0000,0,1
04462c797eb145a788328fe5bfff04d9,0,23357,0,0,0,0.0000,0.0000,0,0.0000,0,0
044925e8287840bd80c3207a5521d63d,0,16297,1,1,0,0.0000,0.0000,0,0.0000,123,4
044c7b910eb047b5adca45c3a15b4ad5,0,30731,1,0,0,0.0000,0.0000,0,0.0000,0,0
044dafac5b0a4fc59949c9281a3809ca,0,53265,1,1,0,0.0000,0.0000,0,0.0000,45,6
0450a9f8e67d4b138145c08cd2c4a808,0,26240,1,1,2,1.0000,449.0000,0,0.0000,22,1
0451a15d02ce4a439078bf600ec4d21b,0,33566,1,1,0,0.0000,0.0000,0,0.0000,24,1
0454feaf4ebb43d9bad7b33b0b3bf921,0,15774,1,1,0,0.0000,0.0000,0,0.0000,232,8
04599165715148c28a471bf5999502bf,0,43557,1,1,0,0.0000,0.0000,0,0.0000,0,0
045a08f2f2a34474abf4e98eada9d1a6,0,12625,0,1,0,0.0000,0.0000,0,0.0000,0,1
045a15ff76d941659225dda1d260a1de,0,9450,1,1,0,0.0000,0.0000,0,0.0000,1,5
045c8d89c266413a90532c433ff2cc48,0,19130,1,1,8,0.0000,839.8750,0,0.0000,132,4
04618caa41884e2dab34896edb00d852,0,10268,1,1,0,0.0000,0.0000,0,0.0000,29,2
04620f73ed654196890e092fe9f5d226,1,31737,1,1,3,0.3333,464.3333,0,0.0000,88,3
046616de94c4464e88cb11f81ee63305,0,16008,1,1,2,0.5000,1339.0000,0,0.0000,74,10
0467dafdebb9418a8e507c520fffa556,1,12260,1,1,1,0.0000,1187.0000,0,0.0000,110,8
0468d271ef6d439a9b557af08accb2e2,0,8241,1,1,0,0.0000,0.0000,0,0.0000,3,1
0471916401c246a781e852dd5b93cb96,0,11593,1,1,0,0.0000,0.0000,0,0.0000,0,2
047948f9735943a49746d567623ffd8f,0,32789,1,1,0,0.0000,0.0000,0,0.0000,108,1
04797cf5971d46ddbffa93ddb2fb6f1b,0,36242,1,1,1,0.0000,561.0000,0,0.0000,39,1
047fd7b1eacb47538718ee5caa5e6a5f,0,15223,1,1,0,0.0000,0.0000,0,0.0000,5,1
0481be1af034401a8c3175091a8f2728,0,11476,1,1,2,0.0000,1291.5000,0,0.0000,1,17
048345c5bf034fe1b22889aa8bc48c17,0,8429,1,1,0,0.0000,0.0000,0,0.0000,1,1
0485b711e26d4abba0032f0755e41184,0,22055,1,1,8,0.2500,867.6250,0,0.0000,30,1
0487120f6a2545048565c620542ead2f,0,33087,1,1,2,2.5000,183.0000,0,0.0000,98,2
0489e08c398e46e2ab7a8e9c6fafb7d4,0,30032,1,1,3,1.0000,1079.0000,0,0.0000,116,10
048dec926df44cc7a413e2eee6d692c5,0,15152,1,1,0,0.0000,0.0000,0,0.0000,15,1
0490cf8f40564eda8bc9b53958717411,0,9864,1,1,0,0.0000,0.0000,0,0.0000,34,9
049278ed9a084aea9728f4bbb3742b2a,1,12436,1,1,1,0.0000,1952.0000,0,0.0000,117,11
0493c5ab4d5a47859ed039e770628bb0,0,23878,1,1,0,0.0000,0.0000,0,0.0000,2,3
049f0ee7c5ff47d38214597e8b889a05,0,9553,1,1,1,0.0000,178.0000,0,0.0000,0,4
04a2ef79adec45e2afea1cd32e1d7cb1,0,15820,1,1,0,0.0000,0.0000,0,0.0000,3,1
04a3e65bbb274bc3af4207bc77e15d72,0,35647,1,1,0,0.0000,0.0000,0,0.0000,1,3
04a46cd9d9f342f694d264f35ce24fa0,0,17259,1,1,0,0.0000,0.0000,0,0.0000,0,1
04aa36dfcb26476ead4808bb17957430,0,15246,1,1,0,0.0000,0.0000,0,0.0000,22,1
04ab6460c34948a8b11d4c07b38ad695,0,32768,1,1,0,0.0000,0.0000,0,0.0000,32,1
04ad344f31204f66b95431688be8fb2f,0,32492,1,1,0,0.0000,0.0000,0,0.0000,6,1
04af3ac21604432cbfa28197948dd361,0,12124,1,1,0,0.0000,0.0000,0,0.0000,0,1
04afb7326647468aa2f71ac9af2c7f8b,0,31058,1,1,0,0.0000,0.0000,0,0.0000,73,1
04b72521eb474b8bb79f7bd95e8b637a,0,50523,1,1,24,0.6667,657.6250,0,0.0000,388,24
04b9426284744982a521170cc6c79cd5,0,23024,1,1,0,0.0000,0.0000,0,0.0000,6,1
04baf8341b094eeab0af93a04893af7e,0,23719,1,1,0,0.0000,0.0000,0,0.0000,8,1
04bbf05e9c6d42678f9362b948c86084,0,28304,1,1,0,0.0000,0.0000,0,0.0000,132,3
04bc4b0e0bb54098b62fe3ac64bdfd74,0,26920,1,1,3,0.0000,755.6667,0,0.0000,1,1
04be313c94214125a23e43ad0d036893,0,11928,1,1,1,0.0000,757.0000,0,0.0000,0,3
04bf3f36c05d4a25b37892c952cd6037,0,36165,1,1,0,0.0000,0.0000,0,0.0000,3,1
04c051db4c0a4a4b8afdc8d5f6c5fce9,0,21776,1,1,0,0.0000,0.0000,0,0.0000,42,3
04c117ad20da48be9a2d46ebc80ffaa6,0,19422,1,0,1,0.0000,178.0000,0,0.0000,0,0
04c3d49fe65f47efb626fcf59c61592b,0,32301,1,1,0,0.0000,0.0000,0,0.0000,48,2
04c75b37d2bd40c6a5a061f55e770edb,0,8016,1,1,0,0.0000,0.0000,0,0.0000,0,1
04c76e2b68f64b25ac518075cf63564d,0,11161,1,0,0,0.0000,0.0000,0,0.0000,55,4
04c842d2281e4376ae20d402f60beafd,0,25400,1,1,0,0.0000,0.0000,0,0.0000,4,1
04d2ede8f71d4a48b361db39f3a26e7e,1,19781,1,1,2,1.5000,1643.0000,0,0.0000,324,11
04d689425d84435199fb1404c0450bec,0,19759,1,1,0,0.0000,0.0000,0,0.0000,0,6
04da1399e3f94915985eca0e45676fc5,0,43684,1,1,3,0.3333,603.0000,0,0.0000,40,4
04dc297c337c4f9f964ba784d2821528,0,32065,1,0,1,0.0000,858.0000,0,0.0000,36,6
04dc755dd1074ab09843c088cf5c18c5,0,26168,0,1,6,0.6667,120.1667,0,0.0000,50,3
04dd03fc4a714990a68494bd886ccf7d,0,14263,1,1,0,0.0000,0.0000,0,0.0000,6,1
04dd575ba4ab44d0a6c37141ab922123,0,15275,1,1,8,0.1250,479.6250,0,0.0000,205,7
04df52cae7db418faf5f9b285799ea5d,0,36125,1,1,15,0.4000,521.0667,0,0.0000,94,5
04e2443122794a0b83fc7176a5b53a6a,0,21799,1,1,0,0.0000,0.0000,0,0.0000,20,1
04e85edf754c4b89a497381691b3a5e7,0,11772,1,1,0,0.0000,0.0000,0,0.0000,0,3
04ec77fdb257412ab7c74d7e795aa26b,0,11646,1,1,0,0.0000,0.0000,0,0.0000,21,1
04edc40ea7c240a8bfaaa19394e1f47a,0,33968,1,1,1,0.0000,563.0000,0,0.0000,25,1
04eef7fd6f4e4ec7a36f3341b1aef72e,0,38594,1,1,0,0.0000,0.0000,0,0.0000,46,5
